datetime,arduino_millis,voltage
2026-06-23T13:21:39.640503,480957,34
2026-06-23T13:21:39.650533,480958,34
2026-06-23T13:21:39.650603,480959,35
2026-06-23T13:21:39.650649,480960,34
2026-06-23T13:21:39.650694,480961,34
2026-06-23T13:21:39.650741,480962,34
2026-06-23T13:21:39.650786,480963,34
2026-06-23T13:21:39.650830,480964,33
2026-06-23T13:21:39.650874,480965,33
2026-06-23T13:21:39.650918,480966,34
2026-06-23T13:21:39.650962,480967,34
2026-06-23T13:21:39.651005,480968,34
2026-06-23T13:21:39.660912,480969,34
2026-06-23T13:21:39.660967,480970,34
2026-06-23T13:21:39.661012,480971,34
2026-06-23T13:21:39.661056,480971,34
2026-06-23T13:21:39.661100,480972,34
2026-06-23T13:21:39.661155,480973,34
2026-06-23T13:21:39.661199,480974,34
2026-06-23T13:21:39.661243,480975,34
2026-06-23T13:21:39.661287,480976,33
2026-06-23T13:21:39.661331,480977,33
2026-06-23T13:21:39.661375,480978,33
2026-06-23T13:21:39.671434,480979,33
2026-06-23T13:21:39.671519,480980,33
2026-06-23T13:21:39.671565,480981,33
2026-06-23T13:21:39.671610,480982,33
2026-06-23T13:21:39.671654,480983,33
2026-06-23T13:21:39.671698,480984,34
2026-06-23T13:21:39.671743,480985,33
2026-06-23T13:21:39.671787,480986,33
2026-06-23T13:21:39.671831,480987,33
2026-06-23T13:21:39.671874,480988,33
2026-06-23T13:21:39.671918,480989,33
2026-06-23T13:21:39.681788,480990,33
2026-06-23T13:21:39.681845,480991,33
2026-06-23T13:21:39.681890,480992,33
2026-06-23T13:21:39.681934,480992,32
2026-06-23T13:21:39.681979,480993,33
2026-06-23T13:21:39.682023,480994,32
2026-06-23T13:21:39.682067,480995,32
2026-06-23T13:21:39.682111,480996,32
2026-06-23T13:21:39.682155,480997,32
2026-06-23T13:21:39.682199,480998,33
2026-06-23T13:21:39.682243,480999,33
2026-06-23T13:21:39.692324,481000,33
2026-06-23T13:21:39.692387,481001,33
2026-06-23T13:21:39.692438,481002,33
2026-06-23T13:21:39.692508,481003,33
2026-06-23T13:21:39.692559,481004,33
2026-06-23T13:21:39.692610,481005,33
2026-06-23T13:21:39.692660,481006,33
2026-06-23T13:21:39.692710,481007,32
2026-06-23T13:21:39.692761,481008,32
2026-06-23T13:21:39.692812,481009,32
2026-06-23T13:21:39.692862,481010,33
2026-06-23T13:21:39.702843,481011,33
2026-06-23T13:21:39.702920,481012,33
2026-06-23T13:21:39.702976,481013,33
2026-06-23T13:21:39.703026,481014,33
2026-06-23T13:21:39.703080,481014,33
2026-06-23T13:21:39.703131,481015,33
2026-06-23T13:21:39.703181,481016,32
2026-06-23T13:21:39.703232,481017,33
2026-06-23T13:21:39.703282,481018,33
2026-06-23T13:21:39.703362,481019,33
2026-06-23T13:21:39.703413,481020,33
2026-06-23T13:21:39.713153,481021,32
2026-06-23T13:21:39.713212,481022,33
2026-06-23T13:21:39.713264,481023,32
2026-06-23T13:21:39.713315,481024,32
2026-06-23T13:21:39.713365,481025,32
2026-06-23T13:21:39.713416,481026,32
2026-06-23T13:21:39.713466,481027,32
2026-06-23T13:21:39.713516,481028,32
2026-06-23T13:21:39.713566,481029,32
2026-06-23T13:21:39.713621,481030,32
2026-06-23T13:21:39.713671,481031,32
2026-06-23T13:21:39.723676,481032,32
2026-06-23T13:21:39.723791,481033,32
2026-06-23T13:21:39.723848,481034,32
2026-06-23T13:21:39.723922,481035,33
2026-06-23T13:21:39.723985,481035,33
2026-06-23T13:21:39.724040,481036,32
2026-06-23T13:21:39.724093,481037,33
2026-06-23T13:21:39.724145,481038,33
2026-06-23T13:21:39.724197,481039,33
2026-06-23T13:21:39.724248,481040,33
2026-06-23T13:21:39.724299,481041,33
2026-06-23T13:21:39.734133,481042,33
2026-06-23T13:21:39.734228,481043,33
2026-06-23T13:21:39.734287,481044,33
2026-06-23T13:21:39.734343,481045,32
2026-06-23T13:21:39.734397,481046,32
2026-06-23T13:21:39.734450,481047,32
2026-06-23T13:21:39.734503,481048,32
2026-06-23T13:21:39.734555,481049,32
2026-06-23T13:21:39.734608,481050,32
2026-06-23T13:21:39.734659,481051,32
2026-06-23T13:21:39.734711,481052,32
2026-06-23T13:21:39.744491,481053,32
2026-06-23T13:21:39.744581,481054,32
2026-06-23T13:21:39.744638,481055,32
2026-06-23T13:21:39.744694,481056,32
2026-06-23T13:21:39.744747,481056,32
2026-06-23T13:21:39.744799,481057,32
2026-06-23T13:21:39.744850,481058,32
2026-06-23T13:21:39.744902,481059,32
2026-06-23T13:21:39.744952,481060,32
